,a0,a2,a3,a4,b1.b11.,b1.b12.,b1.b13.,b1.b14.,b1.b15.,b1.b16.,b1.other.,b2,b6,b71.b711.,b71.b712.,b72.b721.,b72.b722.,b72.b723.,b72.b724.,b72.b725.,b73.b731.,b73.b732.,b73.b733.,b73.b734.,b73.b735.,b74.b741.,b74.b742.,b8,b9,c1,c2,c3,c4,c5,c6,c9.c31.,c9.c32.,c9.c33.,c9.c34.,c9.c35.,c9.c36.,c9.c37.,c9.c38.,c9.c39.,c9.c40.,c9.other.,d4,e1,e2,e3,e4,e6.e41.,e6.e42.,e6.e43.,e6.e44.,e6.e45.,e6.e46.,e6.e47.,e6.e48.,e6.e49.,e6.e4101.,e6.e4102.,e6.other.,e7,e8,e8.other.,e9.e71.,e9.e72.,e9.e73.,e9.e74.,e9.e75.,e9.e76.,e9.e77.,e9.e78.,e9.other.,f1.f11.,f1.f12.,f1.f13.,f1.f14.,f1.f15.,f1.f16.,f1.f17.,g1,g1.other.,g2,h1,h2,h3,h4,h5,h6,h7,i1,i2,i3,i4,i5,i6,j11.SQ001.,j11.SQ005.,j11.SQ006.,j11.SQ007.,j11.SQ008.,j2,k1.k12.,k1.k13.,k1.k14.,k1.k15.,k1.k16.,k1.other.,k2.k21.,k2.k22.,k2.k23.,k2.k24.,k2.k25.,k6,k7,k8,l2,m1,m2,m3,m4,m5,m6,m7,m71,m8,m9,m10,accesibilidad,utilidad,fiabilidad,soporte_tecnico,alfabetizacion
541,Sí,32,Santa Cruz,Santa Cruz de la Sierra,No,No,Sí,No,No,No,,5,"Vida, Tierra y Territorio",,,No,No,Sí,No,No,,,,,,,,Sí,Ronotica educativa,Sí,Computadora portátil,2.0,No,,Por cuenta propia,Sí,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,,No,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,No,No,No,No,No,No,,Sí,Dudoso,Dudoso,No,Dudoso,Dudoso,Dudoso,Windows,,Sí,No,No,No,No,,,,Sí,Sí,Sí,En este año,Sí,No,Rara vez,Casi siempre,Siempre,Rara vez,Rara vez,Sí,No,No,No,Sí,No,,Sí,No,No,No,No,Ocasionalmente,Ocasionalmente,Rara vez,No,excelente,Enseña con paciencia nos corige las dificulatades q tenemos con las kuas,mucho,Es util,Sí,Por q se distrsyeron aprendiendo ,excelente,Por Su enseñanza y paciencia,Sí,Por la preparacion obtenida ,,0.667,0.643,1.0,1.0,0.286
542,Sí,45,La Paz,El Alto,Sí,No,No,No,No,No,,10,Comunidad y Sociedad,,,,,,,,No,Sí,No,No,No,,,Sí,capacitación con los voluntarios de la Agetic,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,No,No,No,No,No,No,No,No,,No,No,Sí,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,,Internet móvil,Otro,celular,No,Sí,No,No,No,No,No,No,,Sí,Dudoso,Dudoso,Dudoso,No,Dudoso,Sí,Windows,,Sí,No,No,No,No,,,,Sí,Sí,No,,No,No,Ocasionalmente,Ocasionalmente,Rara vez,Rara vez,Rara vez,Sí,No,No,No,Sí,No,,No,Sí,No,No,No,Rara vez,Rara vez,Rara vez,Sí,regular,la capacitación brindada en la universidad publica de el alto fue demás hablada que practica. ,mucho,Porque seria una nueva manera de mejorar la educación implementando la tecnología ,Sí,Fue una manera dinámica utilizar las Kuaa aplicando la materia de ingles que llevo desarrollando.,excelente,Se noto gran esmero por brindarnos información y capacitar a todos los docentes.  ,Sí,Se capacitaría nuevas formas de elaboración de avances de clases el cual tendría gran interés por los estudiantes.,Mayor tiempo de duración en el programa de INCLUSIÓN DIGITAL. ,0.556,0.1,1.0,0.5,0.429
543,Sí,39,La Paz,La Paz,No,No,Sí,No,No,No,,14,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Programa de inclusión digital ,Sí,Computadora portátil,2.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,No,,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,,Internet móvil,Casa,,No,Sí,No,No,Sí,No,No,No,,Sí,Sí,Sí,Dudoso,Dudoso,Sí,Sí,Windows,,Sí,No,No,No,Sí,"Insckape, sozi",No,No,Sí,Sí,No,,Sí,No,Nunca,Ocasionalmente,Casi siempre,Ocasionalmente,Casi siempre,Sí,No,Sí,No,Sí,No,,Sí,Sí,No,No,No,Casi siempre,Nunca,Nunca,Sí,buena,Están atentos a disolver dudas,mucho,Pata estar al tanto de la tecnologia,Sí,,buena,,Sí,Sería muy positivo para maestros y estudiante,Establecer horarios fijos de trabajo y colaboración ,0.556,0.544,1.0,0.8,0.643
544,Sí,65,La Paz,La Paz,Sí,No,No,No,No,No,,38,Comunidad y Sociedad,,,,,,,,No,Sí,No,No,No,,,Sí,Realice el uso adecuado de paquetes tecnológico e inclusión digital,Sí,Computadora de escritorio,1.0,Sí,1.0,Dotada por el ministerio,Sí,No,Sí,No,No,No,No,No,No,Sí,,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,,Internet fijo,Casa,,Sí,No,No,No,No,No,No,No,,Sí,Sí,Dudoso,No,Dudoso,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,Traductores,Sí,Sí,Sí,Sí,No,,Sí,No,Nunca,Siempre,Siempre,Casi siempre,Siempre,No,No,Sí,No,Sí,No,,No,No,Sí,No,No,Nunca,Ocasionalmente,Nunca,Sí,buena,"El interés de los voluntarios, bueno",mucho,Para que los estudiantes se actualicen,Sí,Por la rapidez de la información,excelente,Porque tienen mucha paciencia,No,Por el reducido tiempo que tenemos en clases,"Al proyecto, no...sino al Estado de las máquinas",0.778,0.39,0.0,0.8,0.786
545,Sí,37,La Paz,El Alto,Sí,No,No,No,No,No,,7,Comunidad y Sociedad,,,,,,,,Sí,No,No,No,No,,,Sí,Aplicación de programa mapas mentales ,Sí,Computadora portátil,1.0,No,,Por cuenta propia,Sí,No,Sí,Sí,No,No,Sí,No,Sí,No,,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,,Internet móvil,Casa,,Sí,Sí,No,No,No,No,No,No,,Sí,Sí,Sí,Sí,Sí,Dudoso,Dudoso,Windows,,Sí,Sí,Sí,Sí,No,,,,Sí,Sí,No,,No,No,Rara vez,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,Sí,No,,No,Sí,Sí,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,buena,Nos permite aplicar programas para el desarrollo de las clases. ,mucho,El estudiante se capacita más en el desarrollo de la temática. ,Sí,El estudiante tiene accesibilidad a la información de investigación. ,buena,Bueno por que nos capacita en poder aplicar programas en aula ,Sí,Se puede desarrollar una clase más comprensiva ,Ninguna ,0.667,0.512,1.0,0.8,0.857
546,Sí,55,La Paz,La Paz,No,No,Sí,No,No,No,,32,Cosmos y Pensamiento,,,,,,,,,,,,,No,Sí,Sí,Programa de inclusión digital ,Sí,Computadora de escritorio,2.0,Sí,1.0,Por cuenta propia,Sí,Sí,Sí,Sí,No,No,Sí,No,No,No,,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,,Internet fijo,Casa,,No,Sí,Sí,Sí,No,No,No,No,,Sí,Dudoso,No,No,No,No,Sí,Windows,,No,No,No,No,Sí,,No,No,Sí,Sí,No,,Sí,Sí,Rara vez,Ocasionalmente,Rara vez,Rara vez,Ocasionalmente,Sí,Sí,Sí,No,No,No,,Sí,No,No,No,No,Nunca,Nunca,Nunca,Sí,regular,El tiempo no fue suficiente debido a los conflictos sociales,mucho,,No,,buena,,Sí,,Capacitación con horarios fuera de clase. ,0.889,0.425,1.0,0.5,0.357
547,Sí,44,Chuquisaca,Sucre,No,No,Sí,No,No,No,Diplomado,22,Cosmos y Pensamiento,,,,,,,,,,,,,No,Sí,Sí,Ofimatica,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,No,No,Sí,Sí,No,No,Sí,Sí,No,No,,Sí,Sí,Sí,No,Sí,No,Sí,Sí,No,Sí,Sí,No,Sí,No,No,Sí,,Internet fijo,Casa,,No,Sí,No,No,Sí,No,No,Sí,,Sí,Sí,Sí,No,Dudoso,Dudoso,Sí,Windows,,Sí,No,No,No,No,,,,Sí,Sí,Sí,En este año,Sí,Sí,Casi siempre,Casi siempre,Casi siempre,Casi siempre,Casi siempre,Sí,Sí,Sí,No,Sí,No,,Sí,Sí,No,No,No,Casi siempre,Casi siempre,Casi siempre,Sí,excelente,Los voluntarios apoyaron de gran manera en el desarrollonde mis claes,mucho,,Sí,,excelente,,Sí,Requiere mucho tiempo la enseñanza de los programas,Que sea a principuis de año,0.778,0.726,1.0,1.0,0.571
548,Sí,58,La Paz,El Alto,Sí,No,Sí,No,Sí,No,,35,"Ciencia, Tecnología y Producción",No,Sí,,,,,,,,,,,,,Sí,clases del ministerio de educación,Sí,Computadora portátil,2.0,No,,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,Sí,,No,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,No,No,No,No,No,,Internet móvil,Casa,,No,Sí,Sí,No,No,No,No,No,,Sí,Sí,Sí,Dudoso,Dudoso,Sí,Dudoso,Windows,,Sí,No,Sí,Sí,Sí,método de aplicación objetiva en aula ,Sí,Sí,Sí,Sí,Sí,En este año,Sí,No,Casi siempre,Siempre,Siempre,Ocasionalmente,Ocasionalmente,Sí,No,No,No,Sí,No,,Sí,Sí,No,No,No,Casi siempre,Casi siempre,Casi siempre,Sí,excelente,fue de mayor conocimiento e innovacion para los maestros ,mucho,es necesario la implementacion y la actualizacion constante para el desarrollo objetivo y productivo dentro de la educacion ,Sí,es algo que ayuda mucho a los estudiantes ,excelente,es de mucha ayuda para estudiantes y docentes ,Sí,se obtendría mayores resultados de aprendizaje en los estudiantes siendo de gran ayuda ,que no sea a primera vez y que existan con mayor frecuencia talleres de este tipo y se repita el programa de inclusión digital,0.778,0.597,1.0,1.0,0.714
549,Sí,43,Oruro,Oruro,No,No,Sí,Sí,No,No,psicología,23,Cosmos y Pensamiento,,,,,,,,,,,,,No,Sí,Sí,actualización,Sí,Computadora portátil,2.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,,Internet móvil,Casa,,Sí,No,No,No,No,No,No,No,,Sí,Sí,Dudoso,Dudoso,Dudoso,Dudoso,No,Windows,,No,No,No,No,Sí,"mapas conceptuales, esquemas",No,No,Sí,Sí,No,,No,Sí,Ocasionalmente,Casi siempre,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,No,No,No,Sí,No,,No,No,Sí,No,No,Nunca,Rara vez,Rara vez,Sí,buena,me proporcionaron información práctica de las aplicaciones digitales e manera sencilla,mucho,porque tendrían información mas práctica y académica ,Sí,aprendieron mejor,buena,tienen predisposición de apoyo y ayuda a los estudiantes y profesores,Sí,sería más interesante,poder tener más espacios y tiempo,0.778,0.415,1.0,0.8,0.357
550,Sí,56,La Paz,La Paz,Sí,No,No,No,No,No,,33,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Edicion en audio y video,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,No,No,Sí,No,Sí,Sí,No,Sí,,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,No,No,No,,Internet fijo,Colegio,,No,Sí,No,No,No,No,No,No,,Dudoso,Sí,Dudoso,Sí,No,Dudoso,Dudoso,Windows,,No,Sí,No,No,No,,,,Sí,Sí,No,,Sí,No,Nunca,Ocasionalmente,Ocasionalmente,Rara vez,Rara vez,Sí,No,No,No,No,Sí,,No,Sí,No,No,No,Rara vez,Ocasionalmente,Ocasionalmente,Sí,buena,"Nos recalcaba, para que nos quedemos con la enseñanza",mucho,Al alcance de todos,Sí,Porque antes era diferente y ahora nos ayuda a mejorar como profesores,buena,"Si, nos ayudaban a resolver dudas",Sí,Mas acceso a la tecnologia y mas mejora en la informacion,Mas ayuda constante porque nos olvidamos lo aprendido y volvemos a dejar la tecnologia ,0.667,0.357,1.0,0.8,0.429
551,Sí,55,Tarija,San Lorenzo,No,No,Sí,No,No,No,,28,"Ciencia, Tecnología y Producción",Sí,No,,,,,,,,,,,,,Sí,Google drive,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,No,No,No,No,No,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,No,,Internet fijo,Casa,,Sí,Sí,No,No,No,No,No,No,,Sí,Dudoso,Sí,Dudoso,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,Estrategias de Enseñanza,Sí,Sí,Sí,No,Sí,En este año,Sí,No,Rara vez,Ocasionalmente,Siempre,Ocasionalmente,Rara vez,Sí,Sí,No,No,Sí,No,,Sí,Sí,No,No,No,Rara vez,Rara vez,Ocasionalmente,Sí,buena,"Porque se nos impartio parte del conocimiento digital mediante programas didacticos educativos, aplicados a materias como matematicas con el geogebra.",mucho,Porque la enseñanza es mas pedagogica demanera visual y practica.,Sí,"Porque en estas generaciones los estudiantes  son mas curiosos con la tecnologia y a traves de esta, se motivo a que los estudiantes aprendan.",excelente,"Porque nos brindaron y cooperaron con su conocimiento acerca de programas, aplicandoles en el aula, siguiendo el contenido de los temas y motivando a los estudiantes a mejorar dia a dia.",Sí,"Porque que a medida que se hace mas capacitaciones, se afianza mas el conocimiento para impartir en el aula.",Que se realice a inicio de gestion y que se designen horarios especificos en la malla curricular.,0.556,0.585,1.0,0.8,0.857
552,Sí,41,La Paz,El Alto,Sí,No,Sí,Sí,No,No,,15,"Ciencia, Tecnología y Producción",Sí,No,,,,,,,,,,,,,No,,Sí,Computadora portátil,1.0,Sí,1.0,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,No,Sí,Sí,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,No,Sí,No,No,,,,Sí,Sí,No,,No,No,Rara vez,Ocasionalmente,Ocasionalmente,Ocasionalmente,Rara vez,Sí,Sí,No,No,Sí,No,,Sí,No,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,buena,Se brindó información práctica del uso de las tecnologias y su implementación en aula.,mucho,Es una forma de aterrizar conocimientos que por lo general son muy abstractos y difíciles de ver.,Sí,Es una forma práctica y tangible de que se graben algunos conceptos abstractos.,buena,Brindaron información adecuada y puntual además de la paciencia y buena predisposición al momento de despejar las dudas que surgían durante el transcurso del taller.,Sí,Por lo prácticas que podrían ser las clases y la percepción del estudiante se vería benefiada y el aprendizaje sería más significativo.,Solo felicitarlos por la buena labor que realizan y que sigan adelante.,0.778,0.634,1.0,0.8,0.786
553,Sí,49,Chuquisaca,Sucre,No,No,Sí,No,No,No,,23,Comunidad y Sociedad,,,,,,,,Sí,Sí,No,No,No,,,Sí,Uso kuas,Sí,Computadora portátil,1.0,No,,Por cuenta propia,Sí,No,No,No,No,No,Sí,No,No,Sí,,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,,Internet móvil,Casa,,No,Sí,No,No,Sí,Sí,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,No,Sí,Sí,No,,,,Sí,Sí,Sí,En este año,No,No,Rara vez,Ocasionalmente,Rara vez,Ocasionalmente,Ocasionalmente,Sí,No,No,No,Sí,No,,Sí,Sí,Sí,No,No,Ocasionalmente,Ocasionalmente,Rara vez,Sí,buena,"A medida que se avanza en enseñanza, también se avanza en tecnología por eso es bueno implementar como forma de aprendizaje.",mucho,Porque estamos en una nueva era tecnológica,Sí,Porque es algo que les atrae,buena,Tratan de hacer un trabajo para el mejor desarrollo de clases,Sí,Aprendiendo se puede,Las clases pueden ser un poco más extensas para mayor capacitación.,0.778,0.381,1.0,0.8,0.929
554,Sí,60,La Paz,La Paz,Sí,No,Sí,Sí,No,No,,29,Comunidad y Sociedad,,,,,,,,No,Sí,No,No,No,,,Sí,Manejo de kuas,Sí,Computadora de escritorio,1.0,Sí,1.0,Por cuenta propia,Sí,No,No,Sí,No,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,Sí,Sí,No,Sí,No,No,Sí,,Internet móvil,Café Internet,,Sí,No,No,No,No,No,No,No,,Dudoso,Sí,Dudoso,No,No,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,No,,,,No,Sí,Sí,En este año,Sí,No,Ocasionalmente,Siempre,Casi siempre,Casi siempre,Casi siempre,Sí,No,Sí,No,No,No,,Sí,No,No,No,No,Nunca,Ocasionalmente,Siempre,Sí,buena,Es sistemático ,mucho,Basnte,Sí,Facilito el aprendizaje ,buena,Tienen mas conocimiento ,Sí,Tendra mas reflexion y acción ,Sea con equipo de computadoras para el maestro ,0.667,0.755,1.0,0.8,0.714
555,Sí,48,La Paz,El Alto,Sí,No,Sí,No,No,No,,22,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Talleres de agetic,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,No,Sí,Sí,No,No,No,Sí,Sí,No,No,,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,No,No,Sí,No,,Internet móvil,Casa,,Sí,No,No,No,No,No,No,No,,Sí,No,Sí,Sí,No,Sí,Sí,Windows,,No,No,Sí,Sí,Sí,Utilización del data para la proyección de mapas mentales,Sí,No,Sí,Sí,Sí,Hace un año,Sí,Sí,Casi siempre,Rara vez,Siempre,Rara vez,Siempre,Sí,No,No,No,No,No,Diapositivas,Sí,No,No,No,No,Casi siempre,Casi siempre,Casi siempre,Sí,excelente,Por la paciencia con la que se impartió las clases,mucho,Porque estamos ligados a la tecnología ,Sí,Porque es muy útil para su aprendizaje ,excelente,Porque tienen paciencia para enseñar las tic juntamente con las kuaas,Sí,Porque es necesario en nuestra sociedad estudiantil ,Debería existir seminarios y capacitaciones actualizadas cada trimestre ,0.778,0.652,1.0,1.0,0.714
556,Sí,38,La Paz,El Alto,Sí,No,No,No,No,No,,12,Comunidad y Sociedad,,,,,,,,No,Sí,No,No,No,,,No,,No,,,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,No,No,Sí,Sí,,No,No,Sí,No,Sí,No,No,Sí,Sí,Sí,Sí,No,No,No,No,No,,Internet móvil,Casa,,Sí,Sí,No,No,Sí,No,No,No,,Dudoso,Sí,Dudoso,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,No,Sí,Explicativo y práctico ,Sí,No,Sí,Sí,Sí,Hace un año,Sí,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Casi siempre,Sí,No,No,No,No,No,Practico,Sí,No,No,No,No,Rara vez,Rara vez,Rara vez,Sí,buena,Se conoció programas bastante útiles para el desarrollo de nuestras clases pero el factor tiempo no estuvo a nuestro favor.,mucho,Es una ayuda para el proceso de enseñanza en el desarrollo integral y holística del estudiante.,Sí,Por que al estudiante se despierta la creatividad y el interés de conocer más sobre los programas y manejo de las tics.,buena,"Fueron unas personas que estuvieron constantemente en el desarrollo de los cursos, brindándonos apoyo incondicional y por su puesto sacando nuestras dudas. ",Sí,"Por que el factor tiempo es muy importante,  ya que en pocos minutos no se pudo realizar nada hasta organizarnos.",,0.444,0.469,1.0,0.8,0.714
557,Sí,42,La Paz,La Paz,No,No,Sí,No,No,No,,15,Comunidad y Sociedad,,,,,,,,Sí,No,No,No,No,,,Sí,Agetic,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,,No,No,Sí,No,Sí,No,Sí,Sí,No,Sí,Sí,No,Sí,No,No,No,,Internet móvil,Casa,,Sí,No,No,Sí,Sí,No,No,No,,Sí,Sí,Dudoso,Dudoso,No,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,No,,,,Sí,Sí,Sí,En este año,Sí,No,Ocasionalmente,Ocasionalmente,Casi siempre,Ocasionalmente,Ocasionalmente,Sí,Sí,No,Sí,Sí,No,,Sí,Sí,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,excelente,De fácil entendimiento y buena compresion,mucho,Abre muchas más puerta a los estudiantes sobre su conocimiento,Sí,Asimilan muy rápido el manejo de la kuas y de sus programas ,excelente,El Marco del respeto y puntualidad y conocimiento eran muy buenos ,Sí,Al hacer un mayor uso a estas herramientas los estudiantes captaron mejor todo lo aprendido,Que se lleve acabo toda la gestión escolar,0.556,0.51,1.0,1.0,0.786
558,No,30,Tarija,Tarija,No,No,Sí,No,No,No,,8,"Vida, Tierra y Territorio",,,No,No,Sí,No,No,,,,,,,,Sí,Windows  basico,Sí,Computadora portátil,2.0,No,,Otro,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,,No,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,No,,Internet móvil,Casa,,No,Sí,No,No,No,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,No,No,No,No,Sí,Visual,Sí,No,Sí,Sí,No,,Sí,No,Ocasionalmente,Rara vez,Ocasionalmente,Rara vez,Ocasionalmente,Sí,Sí,Sí,No,Sí,No,,Sí,Sí,Sí,No,No,Rara vez,Rara vez,Rara vez,No,regular,Tema del.tiempo vinieron en finales d egestion y culminacion de bimestre se recomendaria a principio,mucho,,No,,buena,,Sí,,Realizarlo principios d gestión ,0.556,0.532,1.0,0.5,0.643
559,Sí,56,La Paz,El Alto,Sí,No,Sí,No,Sí,No,,27,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Aplicaciones de software,Sí,Computadora portátil,7.0,Sí,3.0,Por cuenta propia,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,Sí,No,No,Sí,No,Sí,No,,Internet móvil,Casa,,Sí,No,No,No,Sí,No,No,No,,Sí,Sí,Sí,Dudoso,Sí,Dudoso,Sí,Windows,,Sí,Sí,Sí,No,No,,,,Sí,No,No,,Sí,No,Nunca,Ocasionalmente,Rara vez,Rara vez,Rara vez,Sí,Sí,Sí,No,Sí,No,,No,Sí,No,No,No,Nunca,Nunca,Nunca,Sí,buena,Por qué es una ventaja la tecnología para la enseñanza,mas o menos,Por qué no se aplica con frecuencia,Sí,Por qué el estudiante tiene acceso a la tecnología ,buena,Colaboraron en el aprendizaje ,Sí,Por que tendríamos dominio de herramientas,Apoyo constante con mayor frecuencia,0.667,0.543,1.0,0.8,0.786
560,Sí,36,Tarija,Tarija,Sí,Sí,Sí,No,No,No,,13,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,No,,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,No,,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,,Internet fijo,Casa,,Sí,No,No,No,No,Sí,No,No,,Dudoso,Dudoso,Sí,Dudoso,No,Sí,Sí,Windows,,No,No,No,No,No,,,,Sí,Sí,Sí,Hace un año,Sí,Sí,Ocasionalmente,Casi siempre,Ocasionalmente,Nunca,Ocasionalmente,Sí,No,No,No,Sí,No,,No,No,Sí,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,buena,,mucho,,Sí,,buena,,Sí,,"Que se hagan a inicio de año estas capacitaciones, se lleven a capo ferias en colegios para mas informacion con respecto de software libre",0.778,0.465,1.0,0.8,0.357
561,Sí,55,Santa Cruz,Santa Cruz de la Sierra,No,No,Sí,No,No,No,,33,"Vida, Tierra y Territorio",,,No,Sí,Sí,No,No,,,,,,,,Sí,uso de quipus,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,Sí,,Internet fijo,Casa,,Sí,Sí,No,No,Sí,No,No,No,,Sí,Sí,Dudoso,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,No,No,,,,Sí,Sí,Sí,En este año,Sí,Sí,Ocasionalmente,Casi siempre,Siempre,Nunca,Nunca,Sí,Sí,Sí,No,Sí,No,,Sí,Sí,No,No,No,Siempre,Casi siempre,Siempre,Sí,regular,nos faltó tiempo para poder practicar,mucho,en el mundo digital está toda la información que necesitan los chicos,Sí,porque usan herramientas tecnológicas a diario,buena,se mostraron atentos a nuestras inquietudes,Sí,porque nos darán mas tiempo e información ,,0.778,0.741,1.0,0.5,0.857
562,Sí,27,Tarija,San Lorenzo,No,No,Sí,Sí,No,No,,3,"Ciencia, Tecnología y Producción",No,Sí,,,,,,,,,,,,,Sí,"Diplomado en Tecnologias de la informacion y comunicacion TIC'S, Interactuando con las TIC'S",Sí,Computadora portátil,1.0,No,,Por algún familiar,Sí,No,No,No,No,No,Sí,Sí,Sí,Sí,,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Sí,Sí,Sí,Dudoso,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,"Espacios virtuales de comunicacion, foros debates",Sí,Sí,Sí,No,Sí,En este año,Sí,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Rara vez,Rara vez,Sí,Sí,Sí,No,Sí,No,,Sí,Sí,No,No,No,Ocasionalmente,Rara vez,Rara vez,Sí,buena,"Porque se impartio parte de los programas de software libre, que nos ayudo a la facil y mas dinamica enseñanza.",mucho,"Porque facilita multiples tareas, minimiza tiempos",Sí,"Ademas que son herramientas gratuitas, ayudan a enseñar metodos de aprendizaje mas efectivos.",buena,Porque estaban dispuestos a enseñarnos multiples herramientas para el apoyo en la educacion,Sí,Porque son herramientas que permiten familiarizarse con la tecnologia y aportan a un mejor aprendizaje en aula.,Que inicie a principios de año y que tenga una duracion mucha mas larga.,0.444,0.517,1.0,0.8,0.929
563,Sí,49,La Paz,La Paz,Sí,No,Sí,No,No,No,,9,Cosmos y Pensamiento,,,,,,,,,,,,,Sí,No,Sí,Programa de inclusión digital,Sí,Computadora portátil,3.0,No,,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,No,Sí,Sí,,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,Internet fijo,Casa,,No,Sí,No,No,No,No,No,No,,No,No,No,No,No,No,No,Windows,,No,No,No,No,No,,,,Sí,Sí,Sí,Nunca,Sí,Sí,Nunca,Nunca,Nunca,Nunca,Nunca,Sí,No,Sí,No,Sí,No,,Sí,No,No,No,Sí,Rara vez,Rara vez,Rara vez,Sí,buena,,mucho,,Sí,,excelente,,Sí,,"Que nos sigan dando más capacitaciones, que sean más constantes.",0.778,0.477,1.0,0.8,0.214
